Trophy of Feroxa (Immobile),22100
Trophy of Jaul,14224
Trophy of Obujos,14222
Trophy of Tanjis,14223
Trophy of a Strange Being,8591
Trophy of a Strange Fish,8589
Tropical Fried Terrorbird,9082
Tropical Marinated Tiger,29410
Trough,2524
Trough Kit,2792
Trough for Mortar,20216
Trousers of the Ancients,9383
True Heart of the Sea,14242
Truelove Teddy,21953
Trunk Chair Kit,2809
Trunk Kit,2794
Trunk Table Kit,2810
Trunkhammer,17676
Tulip,3668
Tunic,8047
Tuning Fork,19204
Tunnel Tyrant Head,27595
Tunnel Tyrant Shell,27596
Turquoise Fireworks Powder,30270
Turquoise Fireworks Rocket,30257
Turquoise Flower Lamp (Lit),39794
Turquoise Flower Lamp (Unlit),39793
Turquoise Marble,33308
Turquoise Tendril Lantern,30170
Turtle,5761
Turtle Amulet,39235
Turtle Shell,5899
Tusk,3044
Tusk Chair,2421
Tusk Chair Kit,2780
Tusk Shield,3443
Tusk Table,2349
Tusk Table Kit,2787
Twiceslicer,11657
Twig Arms,30337
Twigs,3130
Twin Axe,3335
Twin Hooks,10392
Twin Sun Charm,10344
Two Cans,24484
Two Handed Sword,3265
Two-Headed Turtle Heads,39409
Ulcer Probe,32197
Ultimate Healing Rune (Item),3160
Ultimate Health Cask,25882
Ultimate Health Keg,25906
Ultimate Health Potion,7643
Ultimate Mana Cask,25892
Ultimate Mana Keg,25911
Ultimate Mana Potion,23373
Ultimate Spirit Cask,25900
Ultimate Spirit Keg,25914
Ultimate Spirit Potion,23374
Umbral Axe,20071
Umbral Blade,20065
Umbral Bow,20083
Umbral Chopper,20074
Umbral Crossbow,20086
Umbral Hammer,20080
Umbral Mace,20077
Umbral Master Axe,20072
Umbral Master Bow,20084
Umbral Master Bow Test,28478
Umbral Master Chopper,20075
Umbral Master Crossbow,20087
Umbral Master Hammer,20081
Umbral Master Mace,20078
Umbral Master Slayer,20069
Umbral Master Spellbook,20090
Umbral Masterblade,20066
Umbral Slayer,20068
Umbral Spellbook,20089
Undead Heart,10450
Undertaker Fangs,39380
Underworld Rod,8082
Unholy Bone,10316
Unholy Book,6103
Unicorn Figurine,30054
Unicorn Weisswurst,32073
Unity Charm,10342
Universal Tool,10027
Unlit Campfire,2001
Unliving Demonbone,28831
Unrealized Dream,20264
Unremarkable Hammer,37170
Unstable Darklight Matter,43779
Unstable Ring of Ending,20209
Untended Trimmed Tree,24033
Unworked Sacred Wood,11339
Urmahlullu's Mane,31623
Urmahlullu's Paw,31624
Urmahlullu's Tail,31622
Used Candelabrum,2913
Used Candlestick,2919
Used Globe Kit,23457
Used Red Chair Kit,23456
Used Rocking Horse Kit,23459
Used Telescope Kit,23458
Useless Piece of Shield,26947
Utua's Poison,34101
V-Belt,9152
Valentine's Cake,6392
Valentine's Card,6538
Valuable Carving Axe,26051
Valuable Carving Blade,26045
Valuable Carving Bow,26063
Valuable Carving Chopper,26054
Valuable Carving Crossbow,26066
Valuable Carving Hammer,26060
Valuable Carving Mace,26057
Valuable Carving Rod,26072
Valuable Carving Slayer,26048
Valuable Carving Wand,26069
Valuable Mayhem Axe,25990
Valuable Mayhem Blade,25984
Valuable Mayhem Bow,26002
Valuable Mayhem Chopper,25993
Valuable Mayhem Crossbow,26005
Valuable Mayhem Hammer,25999
Valuable Mayhem Mace,25996
Valuable Mayhem Rod,26011
Valuable Mayhem Slayer,25987
Valuable Mayhem Wand,26008
Valuable Remedy Axe,26021
Valuable Remedy Blade,26015
Valuable Remedy Bow,26033
Valuable Remedy Chopper,26024
Valuable Remedy Crossbow,26036
Valuable Remedy Hammer,26030
Valuable Remedy Mace,26027
Valuable Remedy Rod,26042
Valuable Remedy Slayer,26018
Valuable Remedy Wand,26039
Valuable Vase,7932
Vampire Doll,8191
Vampire Dust,5905
Vampire Lord Token,8192
Vampire Shield,3434
Vampire Silk Slippers,19374
Vampire Teeth,9685
Vampire's Cape Chain,18927
Vampire's Signet Ring,18935
Vampiric Crest,9041
Varnished Diremaw Brainpan,36781
Varnished Diremaw Legs,36782
Vase,2876
Veal,32009
Vegetable Basket,34303
Veggie Casserole,9084
Vein of Ore,16135
Veined Stone,30443
Veldt Flowers,31325
Veldt Flowers (Immobile),30426
Velvet Mantle,8040
Velvet Tapestry,8923
Vemiath's Infused Basalt,43967
Vengothic Bed,35886
Vengothic Cabinet,25228
Vengothic Chair,25224
Vengothic Chest,25232
Vengothic Lamp,25212
Vengothic Table,25226
Venison,18995
Venorean Bench,17371
Venorean Cabinet Kit,17974
Venorean Chair,17362
Venorean Drawer Kit,17977
Venorean Stool,17366
Venorean Table Clock,26113
Venorean Wardrobe Kit,17975
Verdant Bed,26099
Verdant Cabinet,26106
Verdant Carpet,26115
Verdant Chair,26104
Verdant Table,26111
Verdant Trunk,26110
Verminous Slime,10655
Verocious Bat,12246
Versicolour Fireworks Powder,30187
Versicoloured Marble,33307
Very Noble-Looking Watch,6091
Very Noble-Looking Watch (Broken),6092
Very Old Piece of Paper,9185
Vessel of Devovorga,37576
Vessel of Ferumbras,37573
Vessel of Gaz'haragoth,37572
Vessel of Horestis,37575
Vessel of the Mad Mage,37574
Vexclaw Doll,32943
Vexclaw Talon,22728
Vial,2874
Vial of Cactus Milk,31335
Vial of Coloured Glooth,21189
Vial of Distilled Water,21838
Vial of Elemental Water,9149
Vial of Hatred,33927
Vial of Liquid Silver,22058
Vial of Medusa Blood,21504
Vial of Mushroom Distillate,21769
Vial of Potent Holy Water,31612
Vial with a Skull Cork,32584
Vibrant Egg,23538
Vibrant Heart,34143
Vibrant Robe,34144
Viking Helmet,3367
Viking Shield,3431
Vile Axe,7388
Violet Crystal,29289
Violet Crystal Shard,16120
Violet Flame,21464
Violet Gem,3036
Violet Glass Plate,29347
Violet Lever,21132
Violet Memory Shard,31355
Violet Round Cushion,31220
Violet Square Cushion,31217
Violet Tulip,36812
Viper Star,7366
Visage of the End Days,22754
Void (Tile),100
Void Boots,23477
Void Carpet,23537
Volatile Proto Matter,23514
Volcanic Basin,36618
Volcanic Basin (Lit),36619
Volcanic Bulb,36624
Volcanic Bulb (Lit),36625
Volcanic Chair,36637
Volcanic Chest,36633
Volcanic Mirror,36627
Volcanic Mirror (Lit),36629
Volcanic Shelf,36643
Volcanic Shelf (Empty),36641
Volcanic Shelf (Lit),36645
Volcanic Sphere,36620
Volcanic Sphere (Lit),36621
Volcanic Spire,36622
Volcanic Spire (Lit),36623
Volcanic Table,36638
Volcanic Table (Lit),36639
Voltage Armor,8051
Voluminous Piece of Cloth,12553
Voodoo Doll,3002
Voodoo Doll (2543),9178
Voodoo Doll (3613),9177
Voodoo Doll (5261),9179
Voodoo Doll (King),3209
Voodoo Lily Pollen,22656
Vortex (Green),23482
Vortex (Pink),23484
Vortex (Red),23483
Vortex Bolt,14252
Vortex of Creation Lore,28672
Vortex of Destruction Lore,28673
Vortex of Nature,30223
Wailing Widow's Necklace,10412
Waldo's Post Horn,3219
Wall Candle (Lit),32905
Wall Candle (Unlit),32904
Wall Fern,39800
Wall Flowers,39799
Wall Lamp (Bamboo),2946
Wall Lamp (Dragon),10056
Wall Lamp (Energy),8930
Wall Lamp (Gold),8835
Wall Lamp (Movable, Lit),32899
Wall Lamp (Movable, Unlit),32897
Wall Lamp (Pink),8926
Wall Lamp (Regular),2909
Wall Lamp (Ship),2938
Wall Lamp (Spikes),11254
Wall Leaves,39801
Wall Mirror,2604
Wall Mirror (Edged),2635
Wall Mirror (Mirrored Nightmare),33785
Wall Mirror (Oval),2638
Wall Mirror (Quest),28906
Wall Mirror (Round),2632
Wall Mirror (Spikes),11251
Wallcupboard,34280
Walnut,836
Wand of Carving,23335
Wand of Carving (Charged),23336
Wand of Carving (Heavily Charged),23337
Wand of Carving (Overcharged),23338
Wand of Cosmic Energy,3073
Wand of Darkness,25760
Wand of Decay,3072
Wand of Defiance,16096
Wand of Destruction,27457
Wand of Destruction Test,28479
Wand of Dimensions,12603
Wand of Draconia,8093
Wand of Dragonbreath,3075
Wand of Everblazing,16115
Wand of Inferno,3071
Wand of Mayhem,23231
Wand of Mayhem (Charged),23241
Wand of Mayhem (Heavily Charged),23251
Wand of Mayhem (Overcharged),23261
Wand of Remedy,23295
Wand of Remedy (Charged),23296
Wand of Remedy (Heavily Charged),23297
Wand of Remedy (Overcharged),23298
Wand of Starstorm,8092
Wand of Voodoo,8094
Wand of Vortex,3074
War Axe,3342
War Backpack,21445
War Crystal,9654
War Drum,2966
War Hammer,3279
War Horn,2958
War Wolf Skin,12740
Ward Stone (Summer Active),29335
Ward Stone (Summer),29334
Ward Stone (Winter Active),29337
Ward Stone (Winter),29336
Wardrobe (Venorean),17356
Warlord Sword,3296
Warm Bonfire,30251
Warmaster's Wristguards,10405
Warrior Helmet,3369
Warrior's Axe,14040
Warrior's Shield,14042
Warsinger Bow,8026
Warwolf Fur,10318
Waspoid Claw,14080
Waspoid Wing,14081
Wasted Time,24963
Watch,2906
Watchdog Statue,2033
Water (Tile),622
Water Bucket,35188
Water Cask,2520
Water Distilling Machine,21834
Water Nymph,39810
Water Pipe,2974
Water Pipe (Deluxe),2980
Waterball,893
Waterfall,1720
Watering Can,650
Watermelon Tourmaline (Pear),33780
Watermelon Tourmaline (Slice),33779
Waterskin,2901
Wealth Duplex,36727
Weapon Matrix Crystal,8828
Weapon Rack,6110
Weapon Rack (Immobile),5853
Weapon Rack Kit,6115
Weapons Crate,405
Weapons Crate (Set),10247
Weaver's Wandtip,10397
Wedding Outfit Box,9586
Wedding Ring,3004
Weird Machine,8994
Well with a Lion-Like Face,21394
Well-Laid Knightly Table,39425
Werebadger Claws,22051
Werebadger Skull,22055
Werebadger Trophy,22101
Werebadger Trophy (Immobile),22094
Werebear Fur,22057
Werebear Skull,22056
Werebear Trophy,22103
Werebear Trophy (Immobile),22098
Wereboar Hooves,22053
Wereboar Loincloth,22087
Wereboar Trophy,22102
Wereboar Trophy (Immobile),22096
Wereboar Tusks,22054
Werecrocodile Tongue,43729
Werecrocodile Trophy,43916
Werefox Tail,27463
Werefox Trophy,27706
Werehyaena Nose,33943
Werehyaena Talisman,33944
Werehyaena Trophy,34219
Werepanther Claw,43731
Werepanther Trophy,43917
Weretiger Statue,43494
Weretiger Tooth,43730
Weretiger Trophy,43915
Werewolf Amulet,22060
Werewolf Fangs,22052
Werewolf Fur,10317
Werewolf Helmet,22062
Werewolf Painting (Howling),44028
Werewolf Painting (Moon),44029
Wet Boards,40581
Wet Temple Floor,13430
Whacking Driller of Fate,9598
Whacking Driller of Fate (Jammed),9599
Wheat,3653
Wheat Carpet,26150
Wheel Oil,31264
Whetstone,15826
Whetstones,15825
Whinona,12579
Whisper Moss,4827
White Bishop Token,3538
White Castle Token,3536
White Coral,13675
White Deer Antlers,12544
White Deer Skin,12545
White Dress,3569
White Fireworks,37267
White Fireworks (Fountain),37266
White Flower,102
White Fur Carpet,23454
White Gem,32769
White King Token,3540
White Knight Token,3537
White Lion Doll,36020
White Marble Floor,409
White Mushroom,3723
White Pawn Token,3535
White Pearl,3026
White Piece of Cloth,5909
White Queen Token,3539
White Raven,31353
White Raven Kit,30373
White Shark Trophy,31951
White Silk Flower,34008
White Skull (Item),37337
White Stone Pillar,5307
White Stone Wall,1364
White Tapestry,2667
White Token,3534
Whoopee Cushion,121
Wicked Witch,34326
Wicked Witch (Activated),34327
Widow's Mandibles,10411
Wild Desert Rose,31330
Wild Desert Roses,30427
Wild Flowers,25691
Wild Growth Rune,3156
Willow,3616
Wimp Tooth Chain,17847
Winch,17940
Wind-Up Key,37397
Wind-Up Loco,37398
Windborn Colossus Armor,8055
Window,17170
Window (Hexagonal),23853
Wine Cask,2522
Winged Backpack,31625
Winged Boots,31617
Winged Helmet,3368
Winged Tail,10313
Winning Lottery Ticket,5958
Winter Wolf Fur,10295
Winterberries,12254
Winterberry Liquor,30202
Winterblade,29422
Witch Broom,9652
Witch Hat,9653
Witch's Clock,12031
Witchcraft Bed,43726
Witchcraft Bookstand,43706
Witchcraft Cabinet,43688
Witchcraft Cage,73708
Witchcraft Chair,43684
Witchcraft Cupboard,43698
Witchcraft Fireplace,43696
Witchcraft Forest Herbs,43711
Witchcraft Portal,43692
Witchcraft Scroll,43709
Witchcraft Summoning Circle,43702
Witchcraft Sweet Herbs,43713
Witches' Cap Spot,21950
Witchesbroom,3211
Witchhunter's Coat,7993
Witherblossom,12235
Withered Pauldrons,27607
Withered Plant,14032
Withered Scalp,27608
Witherstem,10714
Wolf Backpack,22084
Wolf Paw,5897
Wolf Tooth Chain,3012
Wolf Tooth Chain (Ceiron),5940
Wolf Trophy,7394
Wolf Trophy (Immobile),2672
Wonder Glue,9170
Wood,5901
Wood Cape,3575
Wood Mushroom,3727
Wooden Bars,2298
Wooden Bookcase,31195
Wooden Bull,6990
Wooden Cabinet,35176
Wooden Cage Key,31379
Wooden Chair,2361
Wooden Chair Kit,2777
Wooden Doll,2989
Wooden Dragon,6988
Wooden Floor (Docks),499
Wooden Floor (Switch),7886
Wooden Flute,2948
Wooden Grinder,21573
Wooden Hammer,3459
Wooden Key,2968
Wooden Mouthpiece,43862
Wooden Plank,33052
Wooden Planks (Store),26122
Wooden Pole,8739
Wooden Railing (Docks),5319
Wooden Railing (Tower),2241
Wooden Sandals,37802
Wooden Scaffolding,17231
Wooden Shield,3412
Wooden Spellbook,25699
Wooden Spoon,3470
Wooden Stake,5941
Wooden Stool,35170
Wooden Sword,12673
Wooden Ties,9114
Wooden Trash,3140
Wooden Treadmill,17228
Wooden Treadmill (Krailos),22689
Wooden Trunk,11810
Wooden Whistle,5786
Wooden Window,6472
Wooden Yeti,6992
Wool,10319
Workbench,35166
Worm,3492
Worm Punisher,9234
Worm Queen Tooth,9239
Worm Sponge,43848
Wormhole (Carrion Worm),9197
Wormhole (Rotworm),9196
Worn Dress,21417
Worn Firewalker Boots,9020
Worn Leather Boots,3123
Worn Leather Boots (Orcsoberfest),32000
Worn Soft Boots,6530
Worn-Out Pirate Boots,21416
Wraithtongue,10720
Wrecked Opticorder Forge,23571
Wrecked Parts,5448
Wrecked Ship Cabin Wall,5451
Wrecked Ship Hull,5458
Wrecked Ship Railing,5454
Wrinkled Parchment,4846
Writhing Brain,32600
Writhing Heart,32599
Writing Desk (Quest),28862
Wrought-Iron Bed,35209
Wyrm Scale,9665
Wyvern Fang,7408
Wyvern Talisman,9644
Xodet's First Wand,9187
Yalahari Armor,8862
Yalahari Figurine,9068
Yalahari Gear Wheel,9153
Yalahari Leg Piece,8863
Yalahari Mask,8864
Yalaharian Carpet,23431
Yarn,32586
Yellow 25 Years Balloon,37513
Yellow 25 Years Balloon (Inflated),37435
Yellow Backpack,2866
Yellow Bag,2858
Yellow Balloon,37500
Yellow Balloon (Inflated),37422
Yellow Bed Kit,832
Yellow Cake Carpet,37368
Yellow Darklight Matter,43780
Yellow Energy Ball,27868
Yellow Fireworks Powder,30189
Yellow Fireworks Rocket,30210
Yellow Flame,21465
Yellow Footboard,32561
Yellow Gem,3037
Yellow Headboard,32552
Yellow Lever,21130
Yellow Piece of Cloth,5914
Yellow Pillow,2397
Yellow Pillow (Supersoft),900
Yellow Powder,6547
Yellow Present Kit,37570
Yellow Rose,3660
Yellow Roses,25220
Yellow Shroom Lamp (Lit),37016
Yellow Shroom Lamp (Unlit),37015
Yellow Skull (Item),37339
Yellow Spores,15706
Yellow Tapestry,2650
Yellow Tibia Carpet,37384
Yellowed Bone,19090
Yeti Doll,39758
Yetislippers,30196
Yielocks,12805
Yielowax,12742
Yirkas' Egg,34102
Yol's Bow,8028
Yonan's List,31715
Young Lich Worm,31590
Your Inbox,12902
Your Store Inbox,23396
Your Student Book,7879
Your Supply Stash,28750
Yummy Gummy Worm,8177
Zaoan Armor,10384
Zaoan Bamboo Tiles (1),37764
Zaoan Bamboo Tiles (2),37766
Zaoan Bamboo Tiles (3),37768
Zaoan Bamboo Tiles (4),37770
Zaoan Bamboo Tiles (5),37772
Zaoan Bamboo Tiles (6),37774
Zaoan Bamboo Tiles (Rolled-Up, 1),37763
Zaoan Bamboo Tiles (Rolled-Up, 2),37765
Zaoan Bamboo Tiles (Rolled-Up, 3),37767
Zaoan Bamboo Tiles (Rolled-Up, 4),37769
Zaoan Bamboo Tiles (Rolled-Up, 5),37771
Zaoan Bamboo Tiles (Rolled-Up, 6),37773
Zaoan Bonsai,37798
Zaoan Cabinet,37782
Zaoan Chess Box,18339
Zaoan Divider,37815
Zaoan Drawing,37800
Zaoan Halberd,10406
Zaoan Hassock,37778
Zaoan Helmet,10385
Zaoan Legs,10387
Zaoan Panel,37776
Zaoan Panel Base,37775
Zaoan Paravent,37784
Zaoan Pot Bamboo,37799
Zaoan Robe,10439
Zaoan Shoes,10386
Zaoan Side Table,37803
Zaoan Sword,10390
Zaoan Wall Lamp,37806
Zaoan Wall Lamp (Lit),37807
Zaoan Wall Lamps,37808
Zaoan Wall Lamps (Lit),37809
Zaogun Flag,10413
Zaogun Shoulderplates,10414
Zathroth' Redeemer,28749
Zombie Dummy,12050
